date,season,ldh_region,region_name,ed_visits,health_population_2020,ed_visits_per_100k,lix_parish_count,advisory_parishes,warning_parishes,advisory_pct,warning_pct,severity_score,headline,mean_hazard_hours
2026-04-13,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-13,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-13,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-14,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-14,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-14,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-14,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-15,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-15,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-15,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-15,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-16,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-16,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-16,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-16,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-17,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-17,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-17,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-17,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-18,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-18,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-18,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-18,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-19,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-19,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-19,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-19,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-20,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-20,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-20,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-20,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-21,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-21,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-21,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-21,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-22,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-22,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-22,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-22,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-23,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-23,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-23,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-23,2026,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-24,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-24,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-24,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-24,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-25,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-25,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-25,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-25,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-26,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-26,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-26,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-26,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-27,2026,1,Southeast,4,892057,0.448,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-27,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-27,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-27,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-28,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-28,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-28,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-28,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-29,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-29,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-29,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-29,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-04-30,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-04-30,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-04-30,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-04-30,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-01,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-01,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-01,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-01,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-02,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-02,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-02,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-02,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-03,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-03,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-03,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-03,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-04,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-04,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-04,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-04,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-05,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-05,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-05,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-05,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-06,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-06,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-06,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-06,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-07,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-07,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-07,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-07,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-08,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-08,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-08,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-08,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-09,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-09,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-09,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-09,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-10,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-10,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-10,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-10,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-11,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-11,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-11,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-11,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-12,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-12,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-12,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-12,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-13,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-13,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-13,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-13,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-14,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-14,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-14,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-14,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-15,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-15,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-15,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-15,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-16,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-16,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-16,2026,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-16,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-17,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-17,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-17,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-17,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-18,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-18,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-18,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-18,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-19,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-19,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-19,2026,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-19,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-20,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-20,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-20,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-20,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-21,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-21,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-21,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-21,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-22,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-22,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-22,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-22,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-23,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-23,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-23,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-23,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-24,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-24,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-24,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-24,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-25,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-25,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-25,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-25,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-26,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-26,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-26,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-26,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-27,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-27,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-27,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-27,2026,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-28,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-28,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-28,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-28,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-29,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-29,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-29,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-29,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-30,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-30,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-30,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-30,2026,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2026-05-31,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-05-31,2026,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2026-05-31,2026,3,South Central,8,392800,2.037,6,0,0,0.00,0.00,0.0000,none,0.00
2026-05-31,2026,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-01,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-01,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-01,2026,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-01,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-02,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-02,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-02,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-02,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-03,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-03,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-03,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-03,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-04,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-04,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-04,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-04,2026,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-05,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-05,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-05,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-05,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-06,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-06,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-06,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-06,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-07,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-07,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-07,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-07,2026,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-08,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-08,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-08,2026,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-08,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-09,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-09,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-09,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-09,2026,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-10,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-10,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-10,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-10,2026,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-11,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-11,2026,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-11,2026,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-11,2026,9,Northshore,7,596392,1.174,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-12,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-12,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-12,2026,3,South Central,7,392800,1.782,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-12,2026,9,Northshore,6,596392,1.006,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-13,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-13,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-13,2026,3,South Central,5,392800,1.273,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-13,2026,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-14,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-14,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-14,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-14,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-15,2026,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-15,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-15,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-15,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-16,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-16,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-16,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-16,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-17,2026,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-17,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-17,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-17,2026,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-18,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-18,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-18,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-18,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-19,2026,1,Southeast,9,892057,1.009,4,4,0,100.00,0.00,1.0000,advisory,9.00
2026-06-19,2026,2,Capital Region,3,696328,0.431,7,7,0,100.00,0.00,1.0000,advisory,9.00
2026-06-19,2026,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,9.00
2026-06-19,2026,9,Northshore,7,596392,1.174,5,5,0,100.00,0.00,1.0000,advisory,9.00
2026-06-20,2026,1,Southeast,1,892057,0.112,4,4,0,100.00,0.00,1.0000,advisory,1.23
