date,ldh_region,high_f,low_f,average_f,peak_heat_index_f,morning_low_f,hi_hours_105,hi_hours_108,hi_2day_mean_f,hi_3day_mean_f,consecutive_hi108_days,temperature_hours,heat_index_hours,expected_hours,weather_sources,fallback_used,source_count,population_2020
2023-04-27,2,,,,,,,,,,,,,,,,0,696328
2023-04-27,3,,,,,,,,,,,,,,,,0,343394
2023-04-27,9,,,,,,,,,,,,,,,,0,596392
2023-04-28,1,,,,,,,,,,,,,,,,0,892057
2023-04-28,2,,,,,,,,,,,,,,,,0,696328
2023-04-28,3,,,,,,,,,,,,,,,,0,343394
2023-04-28,9,,,,,,,,,,,,,,,,0,596392
2023-04-29,1,,,,,,,,,,,,,,,,0,892057
2023-04-29,2,,,,,,,,,,,,,,,,0,696328
2023-04-29,3,,,,,,,,,,,,,,,,0,343394
2023-04-29,9,,,,,,,,,,,,,,,,0,596392
2023-04-30,1,,,,,,,,,,,,,,,,0,892057
2023-04-30,2,,,,,,,,,,,,,,,,0,696328
2023-04-30,3,,,,,,,,,,,,,,,,0,343394
2023-04-30,9,,,,,,,,,,,,,,,,0,596392
2023-05-01,1,,,,,,,,,,,,,,,,0,892057
2023-05-01,2,,,,,,,,,,,,,,,,0,696328
2023-05-01,3,,,,,,,,,,,,,,,,0,343394
2023-05-01,9,,,,,,,,,,,,,,,,0,596392
2023-05-02,1,,,,,,,,,,,,,,,,0,892057
2023-05-02,2,,,,,,,,,,,,,,,,0,696328
2023-05-02,3,,,,,,,,,,,,,,,,0,343394
2023-05-02,9,,,,,,,,,,,,,,,,0,596392
2023-05-03,1,,,,,,,,,,,,,,,,0,892057
2023-05-03,2,,,,,,,,,,,,,,,,0,696328
2023-05-03,3,,,,,,,,,,,,,,,,0,343394
2023-05-03,9,,,,,,,,,,,,,,,,0,596392
2023-05-04,1,,,,,,,,,,,,,,,,0,892057
2023-05-04,2,,,,,,,,,,,,,,,,0,696328
2023-05-04,3,,,,,,,,,,,,,,,,0,343394
2023-05-04,9,,,,,,,,,,,,,,,,0,596392
2023-05-05,1,,,,,,,,,,,,,,,,0,892057
2023-05-05,2,,,,,,,,,,,,,,,,0,696328
2023-05-05,3,,,,,,,,,,,,,,,,0,343394
2023-05-05,9,,,,,,,,,,,,,,,,0,596392
2023-05-06,1,,,,,,,,,,,,,,,,0,892057
2023-05-06,2,,,,,,,,,,,,,,,,0,696328
2023-05-06,3,,,,,,,,,,,,,,,,0,343394
2023-05-06,9,,,,,,,,,,,,,,,,0,596392
2023-05-07,1,,,,,,,,,,,,,,,,0,892057
2023-05-07,2,,,,,,,,,,,,,,,,0,696328
2023-05-07,3,,,,,,,,,,,,,,,,0,343394
2023-05-07,9,,,,,,,,,,,,,,,,0,596392
2023-05-08,1,,,,,,,,,,,,,,,,0,892057
2023-05-08,2,,,,,,,,,,,,,,,,0,696328
2023-05-08,3,,,,,,,,,,,,,,,,0,343394
2023-05-08,9,,,,,,,,,,,,,,,,0,596392
2023-05-09,1,,,,,,,,,,,,,,,,0,892057
2023-05-09,2,,,,,,,,,,,,,,,,0,696328
2023-05-09,3,,,,,,,,,,,,,,,,0,343394
2023-05-09,9,,,,,,,,,,,,,,,,0,596392
2023-05-10,1,,,,,,,,,,,,,,,,0,892057
2023-05-10,2,,,,,,,,,,,,,,,,0,696328
2023-05-10,3,,,,,,,,,,,,,,,,0,343394
2023-05-10,9,,,,,,,,,,,,,,,,0,596392
2023-05-11,1,,,,,,,,,,,,,,,,0,892057
2023-05-11,2,,,,,,,,,,,,,,,,0,696328
2023-05-11,3,,,,,,,,,,,,,,,,0,343394
2023-05-11,9,,,,,,,,,,,,,,,,0,596392
2023-05-12,1,,,,,,,,,,,,,,,,0,892057
2023-05-12,2,,,,,,,,,,,,,,,,0,696328
2023-05-12,3,,,,,,,,,,,,,,,,0,343394
2023-05-12,9,,,,,,,,,,,,,,,,0,596392
2023-05-13,1,,,,,,,,,,,,,,,,0,892057
2023-05-13,2,,,,,,,,,,,,,,,,0,696328
2023-05-13,3,,,,,,,,,,,,,,,,0,343394
2023-05-13,9,,,,,,,,,,,,,,,,0,596392
2023-05-14,1,,,,,,,,,,,,,,,,0,892057
2023-05-14,2,,,,,,,,,,,,,,,,0,696328
2023-05-14,3,,,,,,,,,,,,,,,,0,343394
2023-05-14,9,,,,,,,,,,,,,,,,0,596392
2023-05-15,1,,,,,,,,,,,,,,,,0,892057
2023-05-15,2,,,,,,,,,,,,,,,,0,696328
2023-05-15,3,,,,,,,,,,,,,,,,0,343394
2023-05-15,9,,,,,,,,,,,,,,,,0,596392
2023-05-16,1,,,,,,,,,,,,,,,,0,892057
2023-05-16,2,,,,,,,,,,,,,,,,0,696328
2023-05-16,3,,,,,,,,,,,,,,,,0,343394
2023-05-16,9,,,,,,,,,,,,,,,,0,596392
2023-05-17,1,,,,,,,,,,,,,,,,0,892057
2023-05-17,2,,,,,,,,,,,,,,,,0,696328
2023-05-17,3,,,,,,,,,,,,,,,,0,343394
2023-05-17,9,,,,,,,,,,,,,,,,0,596392
2023-05-18,1,,,,,,,,,,,,,,,,0,892057
2023-05-18,2,,,,,,,,,,,,,,,,0,696328
2023-05-18,3,,,,,,,,,,,,,,,,0,343394
2023-05-18,9,,,,,,,,,,,,,,,,0,596392
2023-05-19,1,,,,,,,,,,,,,,,,0,892057
2023-05-19,2,,,,,,,,,,,,,,,,0,696328
2023-05-19,3,,,,,,,,,,,,,,,,0,343394
2023-05-19,9,,,,,,,,,,,,,,,,0,596392
2023-05-20,1,,,,,,,,,,,,,,,,0,892057
2023-05-20,2,,,,,,,,,,,,,,,,0,696328
2023-05-20,3,,,,,,,,,,,,,,,,0,343394
2023-05-20,9,,,,,,,,,,,,,,,,0,596392
2023-05-21,1,,,,,,,,,,,,,,,,0,892057
2023-05-21,2,,,,,,,,,,,,,,,,0,696328
2023-05-21,3,,,,,,,,,,,,,,,,0,343394
2023-05-21,9,,,,,,,,,,,,,,,,0,596392
2023-05-22,1,,,,,,,,,,,,,,,,0,892057
2023-05-22,2,,,,,,,,,,,,,,,,0,696328
2023-05-22,3,,,,,,,,,,,,,,,,0,343394
2023-05-22,9,,,,,,,,,,,,,,,,0,596392
2023-05-23,1,,,,,,,,,,,,,,,,0,892057
2023-05-23,2,,,,,,,,,,,,,,,,0,696328
2023-05-23,3,,,,,,,,,,,,,,,,0,343394
2023-05-23,9,,,,,,,,,,,,,,,,0,596392
2023-05-24,1,,,,,,,,,,,,,,,,0,892057
2023-05-24,2,,,,,,,,,,,,,,,,0,696328
2023-05-24,3,,,,,,,,,,,,,,,,0,343394
2023-05-24,9,,,,,,,,,,,,,,,,0,596392
2023-05-25,1,,,,,,,,,,,,,,,,0,892057
2023-05-25,2,,,,,,,,,,,,,,,,0,696328
2023-05-25,3,,,,,,,,,,,,,,,,0,343394
2023-05-25,9,,,,,,,,,,,,,,,,0,596392
2023-05-26,1,,,,,,,,,,,,,,,,0,892057
2023-05-26,2,,,,,,,,,,,,,,,,0,696328
2023-05-26,3,,,,,,,,,,,,,,,,0,343394
2023-05-26,9,,,,,,,,,,,,,,,,0,596392
2023-05-27,1,,,,,,,,,,,,,,,,0,892057
2023-05-27,2,,,,,,,,,,,,,,,,0,696328
2023-05-27,3,,,,,,,,,,,,,,,,0,343394
2023-05-27,9,,,,,,,,,,,,,,,,0,596392
2023-05-28,1,,,,,,,,,,,,,,,,0,892057
2023-05-28,2,,,,,,,,,,,,,,,,0,696328
2023-05-28,3,,,,,,,,,,,,,,,,0,343394
2023-05-28,9,,,,,,,,,,,,,,,,0,596392
2023-05-29,1,,,,,,,,,,,,,,,,0,892057
2023-05-29,2,,,,,,,,,,,,,,,,0,696328
2023-05-29,3,,,,,,,,,,,,,,,,0,343394
2023-05-29,9,,,,,,,,,,,,,,,,0,596392
2023-05-30,1,,,,,,,,,,,,,,,,0,892057
2023-05-30,2,,,,,,,,,,,,,,,,0,696328
2023-05-30,3,,,,,,,,,,,,,,,,0,343394
2023-05-30,9,,,,,,,,,,,,,,,,0,596392
2023-05-31,1,,,,,,,,,,,,,,,,0,892057
2023-05-31,2,,,,,,,,,,,,,,,,0,696328
2023-05-31,3,,,,,,,,,,,,,,,,0,343394
2023-05-31,9,,,,,,,,,,,,,,,,0,596392
2023-06-01,1,,,,,,,,,,,,,,,,0,892057
2023-06-01,2,,,,,,,,,,,,,,,,0,696328
2023-06-01,3,,,,,,,,,,,,,,,,0,343394
2023-06-01,9,,,,,,,,,,,,,,,,0,596392
2023-06-02,1,,,,,,,,,,,,,,,,0,892057
2023-06-02,2,,,,,,,,,,,,,,,,0,696328
2023-06-02,3,,,,,,,,,,,,,,,,0,343394
2023-06-02,9,,,,,,,,,,,,,,,,0,596392
2023-06-03,1,,,,,,,,,,,,,,,,0,892057
2023-06-03,2,,,,,,,,,,,,,,,,0,696328
2023-06-03,3,,,,,,,,,,,,,,,,0,343394
2023-06-03,9,,,,,,,,,,,,,,,,0,596392
2023-06-04,1,,,,,,,,,,,,,,,,0,892057
2023-06-04,2,,,,,,,,,,,,,,,,0,696328
2023-06-04,3,,,,,,,,,,,,,,,,0,343394
2023-06-04,9,,,,,,,,,,,,,,,,0,596392
2023-06-05,1,,,,,,,,,,,,,,,,0,892057
2023-06-05,2,,,,,,,,,,,,,,,,0,696328
2023-06-05,3,,,,,,,,,,,,,,,,0,343394
2023-06-05,9,,,,,,,,,,,,,,,,0,596392
2023-06-06,1,,,,,,,,,,,,,,,,0,892057
2023-06-06,2,,,,,,,,,,,,,,,,0,696328
2023-06-06,3,,,,,,,,,,,,,,,,0,343394
2023-06-06,9,,,,,,,,,,,,,,,,0,596392
2023-06-07,1,,,,,,,,,,,,,,,,0,892057
2023-06-07,2,,,,,,,,,,,,,,,,0,696328
2023-06-07,3,,,,,,,,,,,,,,,,0,343394
2023-06-07,9,,,,,,,,,,,,,,,,0,596392
2023-06-08,1,,,,,,,,,,,,,,,,0,892057
2023-06-08,2,,,,,,,,,,,,,,,,0,696328
2023-06-08,3,,,,,,,,,,,,,,,,0,343394
2023-06-08,9,,,,,,,,,,,,,,,,0,596392
2023-06-09,1,,,,,,,,,,,,,,,,0,892057
2023-06-09,2,,,,,,,,,,,,,,,,0,696328
2023-06-09,3,,,,,,,,,,,,,,,,0,343394
2023-06-09,9,,,,,,,,,,,,,,,,0,596392
2023-06-10,1,,,,,,,,,,,,,,,,0,892057
2023-06-10,2,,,,,,,,,,,,,,,,0,696328
2023-06-10,3,,,,,,,,,,,,,,,,0,343394
2023-06-10,9,,,,,,,,,,,,,,,,0,596392
2023-06-11,1,,,,,,,,,,,,,,,,0,892057
2023-06-11,2,,,,,,,,,,,,,,,,0,696328
2023-06-11,3,,,,,,,,,,,,,,,,0,343394
2023-06-11,9,,,,,,,,,,,,,,,,0,596392
2023-06-12,1,,,,,,,,,,,,,,,,0,892057
2023-06-12,2,,,,,,,,,,,,,,,,0,696328
2023-06-12,3,,,,,,,,,,,,,,,,0,343394
2023-06-12,9,,,,,,,,,,,,,,,,0,596392
2023-06-13,1,,,,,,,,,,,,,,,,0,892057
2023-06-13,2,,,,,,,,,,,,,,,,0,696328
2023-06-13,3,,,,,,,,,,,,,,,,0,343394
2023-06-13,9,,,,,,,,,,,,,,,,0,596392
2023-06-14,1,,,,,,,,,,,,,,,,0,892057
2023-06-14,2,,,,,,,,,,,,,,,,0,696328
2023-06-14,3,,,,,,,,,,,,,,,,0,343394
2023-06-14,9,,,,,,,,,,,,,,,,0,596392
2023-06-15,1,,,,,,,,,,,,,,,,0,892057
2023-06-15,2,,,,,,,,,,,,,,,,0,696328
2023-06-15,3,,,,,,,,,,,,,,,,0,343394
2023-06-15,9,,,,,,,,,,,,,,,,0,596392
2023-06-16,1,,,,,,,,,,,,,,,,0,892057
2023-06-16,2,,,,,,,,,,,,,,,,0,696328
2023-06-16,3,,,,,,,,,,,,,,,,0,343394
2023-06-16,9,,,,,,,,,,,,,,,,0,596392
2023-06-17,1,,,,,,,,,,,,,,,,0,892057
2023-06-17,2,,,,,,,,,,,,,,,,0,696328
2023-06-17,3,,,,,,,,,,,,,,,,0,343394
2023-06-17,9,,,,,,,,,,,,,,,,0,596392
2023-06-18,1,,,,,,,,,,,,,,,,0,892057
2023-06-18,2,,,,,,,,,,,,,,,,0,696328
2023-06-18,3,,,,,,,,,,,,,,,,0,343394
2023-06-18,9,,,,,,,,,,,,,,,,0,596392
2023-06-19,1,,,,,,,,,,,,,,,,0,892057
2023-06-19,2,,,,,,,,,,,,,,,,0,696328
2023-06-19,3,,,,,,,,,,,,,,,,0,343394
2023-06-19,9,,,,,,,,,,,,,,,,0,596392
2023-06-20,1,,,,,,,,,,,,,,,,0,892057
2023-06-20,2,,,,,,,,,,,,,,,,0,696328
2023-06-20,3,,,,,,,,,,,,,,,,0,343394
2023-06-20,9,,,,,,,,,,,,,,,,0,596392
2023-06-21,1,,,,,,,,,,,,,,,,0,892057
2023-06-21,2,,,,,,,,,,,,,,,,0,696328
2023-06-21,3,,,,,,,,,,,,,,,,0,343394
2023-06-21,9,,,,,,,,,,,,,,,,0,596392
2023-06-22,1,,,,,,,,,,,,,,,,0,892057
2023-06-22,2,,,,,,,,,,,,,,,,0,696328
2023-06-22,3,,,,,,,,,,,,,,,,0,343394
2023-06-22,9,,,,,,,,,,,,,,,,0,596392
2023-06-23,1,,,,,,,,,,,,,,,,0,892057
2023-06-23,2,,,,,,,,,,,,,,,,0,696328
2023-06-23,3,,,,,,,,,,,,,,,,0,343394
2023-06-23,9,,,,,,,,,,,,,,,,0,596392
2023-06-24,1,,,,,,,,,,,,,,,,0,892057
2023-06-24,2,,,,,,,,,,,,,,,,0,696328
2023-06-24,3,,,,,,,,,,,,,,,,0,343394
2023-06-24,9,,,,,,,,,,,,,,,,0,596392
2023-06-25,1,,,,,,,,,,,,,,,,0,892057
2023-06-25,2,,,,,,,,,,,,,,,,0,696328
2023-06-25,3,,,,,,,,,,,,,,,,0,343394
2023-06-25,9,,,,,,,,,,,,,,,,0,596392
2023-06-26,1,,,,,,,,,,,,,,,,0,892057
2023-06-26,2,,,,,,,,,,,,,,,,0,696328
2023-06-26,3,,,,,,,,,,,,,,,,0,343394
2023-06-26,9,,,,,,,,,,,,,,,,0,596392
2023-06-27,1,,,,,,,,,,,,,,,,0,892057
2023-06-27,2,,,,,,,,,,,,,,,,0,696328
2023-06-27,3,,,,,,,,,,,,,,,,0,343394
2023-06-27,9,,,,,,,,,,,,,,,,0,596392
2023-06-28,1,,,,,,,,,,,,,,,,0,892057
2023-06-28,2,,,,,,,,,,,,,,,,0,696328
2023-06-28,3,,,,,,,,,,,,,,,,0,343394
2023-06-28,9,,,,,,,,,,,,,,,,0,596392
2023-06-29,1,,,,,,,,,,,,,,,,0,892057
2023-06-29,2,,,,,,,,,,,,,,,,0,696328
2023-06-29,3,,,,,,,,,,,,,,,,0,343394
2023-06-29,9,,,,,,,,,,,,,,,,0,596392
2023-06-30,1,,,,,,,,,,,,,,,,0,892057
2023-06-30,2,,,,,,,,,,,,,,,,0,696328
2023-06-30,3,,,,,,,,,,,,,,,,0,343394
2023-06-30,9,,,,,,,,,,,,,,,,0,596392
2023-07-01,1,,,,,,,,,,,,,,,,0,892057
2023-07-01,2,,,,,,,,,,,,,,,,0,696328
2023-07-01,3,,,,,,,,,,,,,,,,0,343394
2023-07-01,9,,,,,,,,,,,,,,,,0,596392
2023-07-02,1,,,,,,,,,,,,,,,,0,892057
2023-07-02,2,,,,,,,,,,,,,,,,0,696328
2023-07-02,3,,,,,,,,,,,,,,,,0,343394
2023-07-02,9,,,,,,,,,,,,,,,,0,596392
2023-07-03,1,,,,,,,,,,,,,,,,0,892057
2023-07-03,2,,,,,,,,,,,,,,,,0,696328
2023-07-03,3,,,,,,,,,,,,,,,,0,343394
2023-07-03,9,,,,,,,,,,,,,,,,0,596392
2023-07-04,1,,,,,,,,,,,,,,,,0,892057
2023-07-04,2,,,,,,,,,,,,,,,,0,696328
2023-07-04,3,,,,,,,,,,,,,,,,0,343394
2023-07-04,9,,,,,,,,,,,,,,,,0,596392
2023-07-05,1,,,,,,,,,,,,,,,,0,892057
2023-07-05,2,,,,,,,,,,,,,,,,0,696328
2023-07-05,3,,,,,,,,,,,,,,,,0,343394
2023-07-05,9,,,,,,,,,,,,,,,,0,596392
2023-07-06,1,,,,,,,,,,,,,,,,0,892057
2023-07-06,2,,,,,,,,,,,,,,,,0,696328
2023-07-06,3,,,,,,,,,,,,,,,,0,343394
2023-07-06,9,,,,,,,,,,,,,,,,0,596392
2023-07-07,1,,,,,,,,,,,,,,,,0,892057
2023-07-07,2,,,,,,,,,,,,,,,,0,696328
2023-07-07,3,,,,,,,,,,,,,,,,0,343394
2023-07-07,9,,,,,,,,,,,,,,,,0,596392
2023-07-08,1,,,,,,,,,,,,,,,,0,892057
2023-07-08,2,,,,,,,,,,,,,,,,0,696328
2023-07-08,3,,,,,,,,,,,,,,,,0,343394
2023-07-08,9,,,,,,,,,,,,,,,,0,596392
2023-07-09,1,,,,,,,,,,,,,,,,0,892057
2023-07-09,2,,,,,,,,,,,,,,,,0,696328
2023-07-09,3,,,,,,,,,,,,,,,,0,343394
2023-07-09,9,,,,,,,,,,,,,,,,0,596392
2023-07-10,1,,,,,,,,,,,,,,,,0,892057
2023-07-10,2,,,,,,,,,,,,,,,,0,696328
2023-07-10,3,,,,,,,,,,,,,,,,0,343394
2023-07-10,9,,,,,,,,,,,,,,,,0,596392
2023-07-11,1,,,,,,,,,,,,,,,,0,892057
2023-07-11,2,,,,,,,,,,,,,,,,0,696328
2023-07-11,3,,,,,,,,,,,,,,,,0,343394
2023-07-11,9,,,,,,,,,,,,,,,,0,596392
2023-07-12,1,,,,,,,,,,,,,,,,0,892057
2023-07-12,2,,,,,,,,,,,,,,,,0,696328
2023-07-12,3,,,,,,,,,,,,,,,,0,343394
2023-07-12,9,,,,,,,,,,,,,,,,0,596392
2023-07-13,1,,,,,,,,,,,,,,,,0,892057
2023-07-13,2,,,,,,,,,,,,,,,,0,696328
2023-07-13,3,,,,,,,,,,,,,,,,0,343394
2023-07-13,9,,,,,,,,,,,,,,,,0,596392
2023-07-14,1,,,,,,,,,,,,,,,,0,892057
2023-07-14,2,,,,,,,,,,,,,,,,0,696328
2023-07-14,3,,,,,,,,,,,,,,,,0,343394
2023-07-14,9,,,,,,,,,,,,,,,,0,596392
2023-07-15,1,,,,,,,,,,,,,,,,0,892057
2023-07-15,2,,,,,,,,,,,,,,,,0,696328
2023-07-15,3,,,,,,,,,,,,,,,,0,343394
2023-07-15,9,,,,,,,,,,,,,,,,0,596392
2023-07-16,1,,,,,,,,,,,,,,,,0,892057
2023-07-16,2,,,,,,,,,,,,,,,,0,696328
2023-07-16,3,,,,,,,,,,,,,,,,0,343394
2023-07-16,9,,,,,,,,,,,,,,,,0,596392
2023-07-17,1,,,,,,,,,,,,,,,,0,892057
2023-07-17,2,,,,,,,,,,,,,,,,0,696328
2023-07-17,3,,,,,,,,,,,,,,,,0,343394
2023-07-17,9,,,,,,,,,,,,,,,,0,596392
2023-07-18,1,,,,,,,,,,,,,,,,0,892057
2023-07-18,2,,,,,,,,,,,,,,,,0,696328
2023-07-18,3,,,,,,,,,,,,,,,,0,343394
2023-07-18,9,,,,,,,,,,,,,,,,0,596392
2023-07-19,1,,,,,,,,,,,,,,,,0,892057
2023-07-19,2,,,,,,,,,,,,,,,,0,696328
2023-07-19,3,,,,,,,,,,,,,,,,0,343394
2023-07-19,9,,,,,,,,,,,,,,,,0,596392
2023-07-20,1,,,,,,,,,,,,,,,,0,892057
2023-07-20,2,,,,,,,,,,,,,,,,0,696328
2023-07-20,3,,,,,,,,,,,,,,,,0,343394
2023-07-20,9,,,,,,,,,,,,,,,,0,596392
2023-07-21,1,,,,,,,,,,,,,,,,0,892057
2023-07-21,2,,,,,,,,,,,,,,,,0,696328
2023-07-21,3,,,,,,,,,,,,,,,,0,343394
2023-07-21,9,,,,,,,,,,,,,,,,0,596392
2023-07-22,1,,,,,,,,,,,,,,,,0,892057
2023-07-22,2,,,,,,,,,,,,,,,,0,696328
2023-07-22,3,,,,,,,,,,,,,,,,0,343394
2023-07-22,9,,,,,,,,,,,,,,,,0,596392
2023-07-23,1,,,,,,,,,,,,,,,,0,892057
2023-07-23,2,,,,,,,,,,,,,,,,0,696328
2023-07-23,3,,,,,,,,,,,,,,,,0,343394
2023-07-23,9,,,,,,,,,,,,,,,,0,596392
2023-07-24,1,,,,,,,,,,,,,,,,0,892057
2023-07-24,2,,,,,,,,,,,,,,,,0,696328
2023-07-24,3,,,,,,,,,,,,,,,,0,343394
2023-07-24,9,,,,,,,,,,,,,,,,0,596392
2023-07-25,1,,,,,,,,,,,,,,,,0,892057
2023-07-25,2,,,,,,,,,,,,,,,,0,696328
2023-07-25,3,,,,,,,,,,,,,,,,0,343394
2023-07-25,9,,,,,,,,,,,,,,,,0,596392
2023-07-26,1,,,,,,,,,,,,,,,,0,892057
2023-07-26,2,,,,,,,,,,,,,,,,0,696328
2023-07-26,3,,,,,,,,,,,,,,,,0,343394
2023-07-26,9,,,,,,,,,,,,,,,,0,596392
2023-07-27,1,,,,,,,,,,,,,,,,0,892057
2023-07-27,2,,,,,,,,,,,,,,,,0,696328
2023-07-27,3,,,,,,,,,,,,,,,,0,343394
2023-07-27,9,,,,,,,,,,,,,,,,0,596392
2023-07-28,1,,,,,,,,,,,,,,,,0,892057
2023-07-28,2,,,,,,,,,,,,,,,,0,696328
2023-07-28,3,,,,,,,,,,,,,,,,0,343394
2023-07-28,9,,,,,,,,,,,,,,,,0,596392
2023-07-29,1,,,,,,,,,,,,,,,,0,892057
2023-07-29,2,,,,,,,,,,,,,,,,0,696328
2023-07-29,3,,,,,,,,,,,,,,,,0,343394
2023-07-29,9,,,,,,,,,,,,,,,,0,596392
2023-07-30,1,,,,,,,,,,,,,,,,0,892057
2023-07-30,2,,,,,,,,,,,,,,,,0,696328
2023-07-30,3,,,,,,,,,,,,,,,,0,343394
2023-07-30,9,,,,,,,,,,,,,,,,0,596392
2023-07-31,1,,,,,,,,,,,,,,,,0,892057
2023-07-31,2,,,,,,,,,,,,,,,,0,696328
2023-07-31,3,,,,,,,,,,,,,,,,0,343394
2023-07-31,9,,,,,,,,,,,,,,,,0,596392
2023-08-01,1,,,,,,,,,,,,,,,,0,892057
2023-08-01,2,,,,,,,,,,,,,,,,0,696328
2023-08-01,3,,,,,,,,,,,,,,,,0,343394
2023-08-01,9,,,,,,,,,,,,,,,,0,596392
2023-08-02,1,,,,,,,,,,,,,,,,0,892057
2023-08-02,2,,,,,,,,,,,,,,,,0,696328
2023-08-02,3,,,,,,,,,,,,,,,,0,343394
2023-08-02,9,,,,,,,,,,,,,,,,0,596392
2023-08-03,1,,,,,,,,,,,,,,,,0,892057
2023-08-03,2,,,,,,,,,,,,,,,,0,696328
2023-08-03,3,,,,,,,,,,,,,,,,0,343394
2023-08-03,9,,,,,,,,,,,,,,,,0,596392
2023-08-04,1,,,,,,,,,,,,,,,,0,892057
2023-08-04,2,,,,,,,,,,,,,,,,0,696328
2023-08-04,3,,,,,,,,,,,,,,,,0,343394
2023-08-04,9,,,,,,,,,,,,,,,,0,596392
2023-08-05,1,,,,,,,,,,,,,,,,0,892057
2023-08-05,2,,,,,,,,,,,,,,,,0,696328
2023-08-05,3,,,,,,,,,,,,,,,,0,343394
2023-08-05,9,,,,,,,,,,,,,,,,0,596392
2023-08-06,1,,,,,,,,,,,,,,,,0,892057
2023-08-06,2,,,,,,,,,,,,,,,,0,696328
2023-08-06,3,,,,,,,,,,,,,,,,0,343394
2023-08-06,9,,,,,,,,,,,,,,,,0,596392
2023-08-07,1,,,,,,,,,,,,,,,,0,892057
2023-08-07,2,,,,,,,,,,,,,,,,0,696328
2023-08-07,3,,,,,,,,,,,,,,,,0,343394
2023-08-07,9,,,,,,,,,,,,,,,,0,596392
2023-08-08,1,,,,,,,,,,,,,,,,0,892057
2023-08-08,2,,,,,,,,,,,,,,,,0,696328
2023-08-08,3,,,,,,,,,,,,,,,,0,343394
2023-08-08,9,,,,,,,,,,,,,,,,0,596392
2023-08-09,1,,,,,,,,,,,,,,,,0,892057
2023-08-09,2,,,,,,,,,,,,,,,,0,696328
2023-08-09,3,,,,,,,,,,,,,,,,0,343394
2023-08-09,9,,,,,,,,,,,,,,,,0,596392
2023-08-10,1,,,,,,,,,,,,,,,,0,892057
2023-08-10,2,,,,,,,,,,,,,,,,0,696328
2023-08-10,3,,,,,,,,,,,,,,,,0,343394
2023-08-10,9,,,,,,,,,,,,,,,,0,596392
2023-08-11,1,,,,,,,,,,,,,,,,0,892057
2023-08-11,2,,,,,,,,,,,,,,,,0,696328
2023-08-11,3,,,,,,,,,,,,,,,,0,343394
2023-08-11,9,,,,,,,,,,,,,,,,0,596392
2023-08-12,1,,,,,,,,,,,,,,,,0,892057
2023-08-12,2,,,,,,,,,,,,,,,,0,696328
2023-08-12,3,,,,,,,,,,,,,,,,0,343394
2023-08-12,9,,,,,,,,,,,,,,,,0,596392
2023-08-13,1,,,,,,,,,,,,,,,,0,892057
2023-08-13,2,,,,,,,,,,,,,,,,0,696328
2023-08-13,3,,,,,,,,,,,,,,,,0,343394
2023-08-13,9,,,,,,,,,,,,,,,,0,596392
2023-08-14,1,,,,,,,,,,,,,,,,0,892057
2023-08-14,2,,,,,,,,,,,,,,,,0,696328
2023-08-14,3,,,,,,,,,,,,,,,,0,343394
2023-08-14,9,,,,,,,,,,,,,,,,0,596392
2023-08-15,1,,,,,,,,,,,,,,,,0,892057
2023-08-15,2,,,,,,,,,,,,,,,,0,696328
2023-08-15,3,,,,,,,,,,,,,,,,0,343394
2023-08-15,9,,,,,,,,,,,,,,,,0,596392
2023-08-16,1,,,,,,,,,,,,,,,,0,892057
2023-08-16,2,,,,,,,,,,,,,,,,0,696328
2023-08-16,3,,,,,,,,,,,,,,,,0,343394
2023-08-16,9,,,,,,,,,,,,,,,,0,596392
2023-08-17,1,,,,,,,,,,,,,,,,0,892057
2023-08-17,2,,,,,,,,,,,,,,,,0,696328
2023-08-17,3,,,,,,,,,,,,,,,,0,343394
2023-08-17,9,,,,,,,,,,,,,,,,0,596392
2023-08-18,1,,,,,,,,,,,,,,,,0,892057
2023-08-18,2,,,,,,,,,,,,,,,,0,696328
2023-08-18,3,,,,,,,,,,,,,,,,0,343394
2023-08-18,9,,,,,,,,,,,,,,,,0,596392
2023-08-19,1,,,,,,,,,,,,,,,,0,892057
2023-08-19,2,,,,,,,,,,,,,,,,0,696328
2023-08-19,3,,,,,,,,,,,,,,,,0,343394
2023-08-19,9,,,,,,,,,,,,,,,,0,596392
2023-08-20,1,,,,,,,,,,,,,,,,0,892057
2023-08-20,2,,,,,,,,,,,,,,,,0,696328
2023-08-20,3,,,,,,,,,,,,,,,,0,343394
2023-08-20,9,,,,,,,,,,,,,,,,0,596392
2023-08-21,1,,,,,,,,,,,,,,,,0,892057
2023-08-21,2,,,,,,,,,,,,,,,,0,696328
2023-08-21,3,,,,,,,,,,,,,,,,0,343394
2023-08-21,9,,,,,,,,,,,,,,,,0,596392
2023-08-22,1,,,,,,,,,,,,,,,,0,892057
2023-08-22,2,,,,,,,,,,,,,,,,0,696328
2023-08-22,3,,,,,,,,,,,,,,,,0,343394
2023-08-22,9,,,,,,,,,,,,,,,,0,596392
2023-08-23,1,,,,,,,,,,,,,,,,0,892057
2023-08-23,2,,,,,,,,,,,,,,,,0,696328
2023-08-23,3,,,,,,,,,,,,,,,,0,343394
2023-08-23,9,,,,,,,,,,,,,,,,0,596392
2023-08-24,1,,,,,,,,,,,,,,,,0,892057
2023-08-24,2,,,,,,,,,,,,,,,,0,696328
2023-08-24,3,,,,,,,,,,,,,,,,0,343394
